"Last crawled date","Author User Id","GPT Id","GPT Category","GPT Url","GPT Name","GPT Conversations","GPT Avg Stars","GPT Total Reviews","GPT Total Stars","GPT Description","GPT Creation Date","GPT Creation Datetime","GPT Update Date","GPT Update Datetime","GPT Logo Image URL","GPT Sharing Method","GPT Prompt Starter 1","GPT Prompt Starter 2","GPT Prompt Starter 3","GPT Prompt Starter 4","GPT Tags","GPT Capabilities Types","GPT Capabilities Actions Domains"
2024-03-19,user-8e3roiAAcxD3ADuiALduxGFB,g-sRY9mBPFP,,https://chat.openai.com/g/g-sRY9mBPFP-concisegpt,ConciseGPT,200,,0,0,Concise yet informative answers.,2023-11-20,2023-11-20T00:26:06.252870+00:00,2023-12-07,2023-12-07T02:18:05.623065+00:00,https://files.oaiusercontent.com/file-O5OHi3fBPozQaVCCOZcl6FLR?se=2123-10-27T01%3A21%3A32Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-11-20%252012.20.24%2520-%2520Design%2520a%2520minimalist%2520flat%2520icon%2520logo%2520that%2520resembles%2520a%2520stylized%2520%2527techno%2520eye%2527.%2520The%2520icon%2520should%2520be%2520in%2520black%2520and%2520white%252C%2520conveying%2520a%2520sense%2520of%2520advanced%2520techno.png&sig=sbWqk5hHz4Hl0VxM8yjXA63tvsHAEl2t0FC4t1JrrrQ%3D,marketplace,,,,,"public,reportable","browser,dalle,python",
2024-03-19,user-G5slpPRs5pTl2xkDhJMPebPB,g-RfvlOgueG,,https://chat.openai.com/g/g-RfvlOgueG-type,Type,200,4,1,4,Write like a human,2023-11-10,2023-11-10T18:07:13.345672+00:00,2023-11-19,2023-11-19T00:12:46.825598+00:00,https://files.oaiusercontent.com/file-7GKSF0O8AY280OfSmFac5hAQ?se=2123-10-17T18%3A18%3A40Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dc005690e-9f8f-4ba5-9f17-e315d1295bc1.png&sig=hcm%2BnwQeMP4bunFV7gvHA%2B/pzx%2BqVVVZj2BXmpkLlM0%3D,marketplace,Create a blog post on gardening,Write a humorous anecdote,Discuss the future of technology,Explain a complex scientific concept,"public,reportable","browser,dalle,python",
2024-03-19,user-f21uODKsVscTE8KaEV6S9H9M,g-CUMLCnVup,research,https://chat.openai.com/g/g-CUMLCnVup-plan-de-negocios-mba,Plan de Negocios MBA,200,4,9,36,Experto integral en planes de negocios MBA,2024-01-03,2024-01-03T01:30:25.482662+00:00,2024-02-25,2024-02-25T12:27:24.070525+00:00,https://files.oaiusercontent.com/file-2kiRzP8HbkquUhZ3wAi7U5WZ?se=2123-12-12T12%3A59%3A00Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D7a1e3159-0e31-489d-bc37-cda7a5226f4a.png&sig=yoleitt41uSukG9bnB3eK3j6aId%2Bl4oZZtp4U1dfIM8%3D,marketplace,¿Cómo puedo convertir mi PYME en una startup?,Necesito ayuda para financiar mi startup.,¿Qué pasos debo seguir para transformar mi negocio?,Ayúdame a planificar la transición de mi PYME a startup.,"public,reportable","browser,dalle,python",
2024-03-19,user-8ZumARN8isy8LYykJNLIsJm9,g-r4v8Uva89,,https://chat.openai.com/g/g-r4v8Uva89-istio-guru,Istio Guru,200,5,1,5,Your Interactive Istio Linux Environment Guide,2023-11-13,2023-11-13T06:09:52.064916+00:00,2023-11-13,2023-11-13T17:13:50.295810+00:00,https://files.oaiusercontent.com/file-YhiRqOQlt6iQIpOEgCY8htD9?se=2123-10-20T06%3A31%3A27Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D29e4ec0b-922d-4019-b4fd-c418a7e7df50.png&sig=zDdHx2w9sofSagUIVd%2B8hjqMexRYaDk%2BkmweV98AMvc%3D,marketplace,Start Istio Playground,How do I install Istio on AWS?,Best practices with Istio,Istio troubleshooting in my configuration,"public,reportable","browser,dalle,python",
2024-03-19,user-OvykIDU8zzWBMNsBWxQqeQZf,g-8SCIGpWaq,,https://chat.openai.com/g/g-8SCIGpWaq-prompt-god,Prompt God,200,5,1,5,ChatGPT prompt generator,2023-11-13,2023-11-13T15:12:24.078304+00:00,2023-11-13,2023-11-13T21:50:49.328220+00:00,https://files.oaiusercontent.com/file-pk1p9ShjZgXB6QYmndLLif6H?se=2123-10-20T21%3A50%3A47Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DGPT-GOD.png&sig=hKDjFZaSuxaJBMhHnjX4tz6KMb60Ell7/u2cVtmDnjo%3D,marketplace,What should the prompt be about?,How can I refine this prompt for you?,,,"public,reportable","browser,dalle,python",
2024-03-19,user-APmKwJ00RxKUx1nTmXYcBUpJ,g-Bf0lUu0oP,other,https://chat.openai.com/g/g-Bf0lUu0oP-ai-checker,AI Checker,200,,0,0,Check text written by AI. Upload suspected AI content and known material from source author for a writing style similarity score from our AI checker for ChatGPT.,2024-01-18,2024-01-18T06:11:58.499157+00:00,2024-01-18,2024-01-18T09:07:19.429240+00:00,https://files.oaiusercontent.com/file-4XiWPCck5aTl4bQt6BdUJyiW?se=2123-12-25T09%3A00%3A21Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dchecker.png&sig=t9O/%2BmUg1CAV9ljSJo0TfaU%2Bc7wGkiY0/zGA221pC8Y%3D,marketplace,Upload image for AI analysis,Compare these two texts for similarities,Is this text AI-generated?,Check this image for inconsistencies,"public,reportable","browser,dalle",
2024-03-19,user-Sl86UDaJA10OlD4JeZ4elq0y,g-cfSMVzPUb,productivity,https://chat.openai.com/g/g-cfSMVzPUb-tradecomply,TradeComply,200,,0,0,Import Export Compliance | Tariff Classification | Shipping Queries | Logistics & Supply Chain Solutions,2023-11-10,2023-11-10T00:57:15.775385+00:00,2024-01-18,2024-01-18T20:21:57.376236+00:00,https://files.oaiusercontent.com/file-SnoIMiyRCXXm7aLCyvC2XT4E?se=2123-10-17T06%3A09%3A49Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DUntitled%2520design%2520%25283%2529.png&sig=g/kyP6wKujSFU6HRA2Ad19DytuHQo6PfLkrCPGhAmOU%3D,marketplace,Help me find my HTS code,How can I export an American made product to Europe?,How much does it cost to import from China?,Should I book a container LCL or FCL?,"public,reportable","browser,dalle,python",
2024-03-19,user-djhoxlF6ANn94PZoVe9RfibM,g-NdsmJLUdU,,https://chat.openai.com/g/g-NdsmJLUdU-irs-helper,IRS Helper,200,4.75,4,19,Expert IRS U.S. tax advisor and enrollment agent,2023-11-13,2023-11-13T20:13:15.382500+00:00,2023-12-05,2023-12-05T16:48:59.769976+00:00,https://files.oaiusercontent.com/file-8K8X0hQcpAAFClT4hJia5YGy?se=2123-11-10T14%3A44%3A20Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Da44cf731-666f-4d70-890e-de801dbbfac1.png&sig=OOf8MVI8K4%2BqrKNHfi2zYGPi/GHC9jBOb6HT/o2UzWE%3D,marketplace,What deductions can I claim on my taxes?,How do I file an amended tax return?,Can you explain the child tax credit?,What are the deadlines for filing taxes this year?,"public,reportable",dalle,
2024-03-19,user-goqZoohjzsP8PtOBupCtrxtB,g-MZFVy17Hl,education,https://chat.openai.com/g/g-MZFVy17Hl-tcm-study-buddy,TCM Study Buddy,200,,0,0,A clarifying TCM study aid with engaging content.,2024-01-01,2024-01-01T06:33:35.466873+00:00,2024-02-17,2024-02-17T04:31:12.106890+00:00,https://files.oaiusercontent.com/file-FeHRnX0A1ws48OdK3cTyl70W?se=2123-12-08T17%3A46%3A02Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DBuddha%2520sits.png&sig=lCUMBZPZjD7dZan/wmZq6xnJLSS5OLCQ6sJCQ%2BEBPOU%3D,marketplace,What is the function of source points,Generate a chart of the Luo-connecting points,Generate a chart of herbs that clear phlegm from the chest and upper abdomen,Explain the theory of the four levels,"public,reportable","browser,dalle,python",
2024-03-19,user-qiICAFrCDksUcEusvNEZ6dnm,g-oJn3EGEwI,,https://chat.openai.com/g/g-oJn3EGEwI-terra-expert,Terra Expert,200,3.17,6,19,Expert guide in Terraform and Terragrunt,2023-11-14,2023-11-14T07:49:52.305283+00:00,2023-11-16,2023-11-16T09:43:26.599938+00:00,https://files.oaiusercontent.com/file-tJE5HXwUtxEwBOiVXhkgZPzT?se=2123-10-21T08%3A05%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D4156b4a1-4719-45e0-8c05-3e8197d74c8a.png&sig=%2B29nqLxEElV1AFglf9Qfg9BPorMaueZKjekMEmkS8SI%3D,marketplace,Help me start with Terraform modules.,Explain Terragrunt dependencies in simple terms.,Review my Terraform setup for optimization.,Best practices for multi-environment Terraform configs?,"public,reportable",browser,
2024-03-19,user-csnVQo3bCkWqaihZbCpm5x3U,g-8ZVu862ao,,https://chat.openai.com/g/g-8ZVu862ao-language-corrector,Language Corrector,200,5,1,5,"Corrects English sentences, provides Polish translations, and explains errors.",2023-11-13,2023-11-13T09:09:41.121329+00:00,2023-11-13,2023-11-13T21:51:28.077738+00:00,https://files.oaiusercontent.com/file-Cs8DnR6DenKWWqry1AHt0CRv?se=2123-10-20T09%3A17%3A50Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D53d4538c-4d7e-4c42-a433-894ee5cd2c83.png&sig=JCMAA6n3I3S2pZg1ySID3fYQ4S/Qaf0969WCBqTXonE%3D,marketplace,Check my English sentence:,Translate this to Polish:,Why is this the correct grammar?,Is this sentence written correctly?,"public,reportable","browser,dalle",
2024-03-19,user-AbTfyrh6XKM1roilej4IBkJV,g-jR3AjQua0,,https://chat.openai.com/g/g-jR3AjQua0-finchat,FinCHAT,200,5,1,5,You are an expert in finance. You know all the finance questions.,2023-11-12,2023-11-12T11:24:33.676026+00:00,2023-11-12,2023-11-12T11:29:12.496683+00:00,,marketplace,,,,,"public,reportable","browser,dalle",
2024-03-19,user-T2oNLUhpHw8WuY9hHBC0OjZB,g-uXLrsabXQ,,https://chat.openai.com/g/g-uXLrsabXQ-whitehead-s-philosophy-of-organism,Whitehead's Philosophy of Organism,200,,0,0,A guide into Whitehead's major philosophical works.,2023-11-10,2023-11-10T00:06:26.896171+00:00,2023-11-14,2023-11-14T23:38:25.595714+00:00,https://files.oaiusercontent.com/file-VGaJO9ZfnOSvanyiLWBD0BEK?se=2123-10-17T22%3A31%3A06Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dd80b5fc2-cd1a-4a19-9b76-da21a907cec5.png&sig=cq/j2VraTUTfPbyaMqRHqp1RWnrQI4CoG5rLqI8mP9Q%3D,link,Explain Whitehead's concept of concrescence.,Where does Whitehead discuss the nature of consciousness?,Define Whitehead's term prehension.,Summarize Whitehead's view on the relation between mind and matter.,"public,reportable","browser,dalle,python",
2024-03-19,user-wKODNcSnboIpPhqIU2TI2EDt,g-Oeq078L48,writing,https://chat.openai.com/g/g-Oeq078L48-gpt-book-creator,GPT Book Creator,200,1,1,1,Dive into imaginative stories! Let's create your  story. Click or Type 'Start Now' ⤵ to begin.,2023-12-09,2023-12-09T04:59:56.444874+00:00,2024-01-16,2024-01-16T12:14:22.285990+00:00,https://files.oaiusercontent.com/file-rVa2AoGLMosq68EPSBtKqFZH?se=2123-11-15T05%3A04%3A48Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dbooks.webp&sig=d5qqxp7l%2BFZwzIf5xhsYyhj9mqW4o6UOIG3BpoNR1VM%3D,marketplace,Start Now,,,,"public,reportable","browser,dalle",
2024-03-19,user-IYO1dImtElT39RHPe3LFlzqd,g-8ohduXbYW,writing,https://chat.openai.com/g/g-8ohduXbYW-gramotno-po-russki,Грамотно по-русски,200,5,1,5,"Исправит ошибки в вашем тексте и покажет, что поправил",2023-11-11,2023-11-11T14:40:20.609845+00:00,2024-01-16,2024-01-16T12:16:10.471787+00:00,https://files.oaiusercontent.com/file-kxXnGYNMujBOqy7FigYtKEjT?se=2123-10-27T13%3A26%3A26Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D866d4425-9dc6-40d9-ba65-5596c1589bf1.png&sig=DHfBB/LquRgsQNB3FBVEeUaL3zu/a12ElQbw9n5o33w%3D,marketplace,"Скопируйте в окно текст, который нужно исправить",,,,"public,reportable",browser,
2024-03-19,user-SIIkdHJbUpiFszc3iMIg9EML,g-Sq7T9g6Ka,productivity,https://chat.openai.com/g/g-Sq7T9g6Ka-prompt-builder,Prompt Builder,200,,0,0,"Transform your ideas into precise, AI-friendly prompts.",2024-01-06,2024-01-06T22:26:15.803718+00:00,2024-02-09,2024-02-09T04:11:51.036473+00:00,https://files.oaiusercontent.com/file-nuGitbOj1BJAD90en9NnYfFT?se=2124-01-16T04%3A11%3A39Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DPersonal%2520logo.png&sig=X%2B3F5Cl%2BTvOZgzut6eGsvJwmCtr%2Bz7NM403h1KCQplU%3D,marketplace,I want to refine a prompt.,I need help creating a prompt.,Teach me Prompt Engineering.,What can you do?,"public,reportable","browser,dalle,python",
2024-03-19,user-yTGLZesJmLUenpMQbm1xox9x,g-L4Xes3EMC,productivity,https://chat.openai.com/g/g-L4Xes3EMC-podcast-pro-2,Podcast Pro 2,200,3.75,4,15,"A podcast producer that helps with content, titles, descriptions, and artwork.",2024-01-16,2024-01-16T03:03:26.528239+00:00,2024-01-16,2024-01-16T18:44:58.740948+00:00,https://files.oaiusercontent.com/file-HLafY7YXRTg9qkd1ch3faMTW?se=2123-12-23T03%3A05%3A55Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D9f3006b8-c0cb-40cb-8df3-cbc052efdcc3.png&sig=MLsNhaJbfe2u2uCb1/jgJO3Irgr0bUekbUc5KtcLZdw%3D,marketplace,Suggest a title for my podcast on space exploration.,Find information about the latest AI trends for my podcast.,Generate a description for my episode on ancient civilizations.,Create artwork for my podcast episode about ocean conservation.,"public,reportable","browser,dalle,python",
2024-03-19,user-AaLegTiZOBnvM2PMvyf7TB7O,g-EtLaqIeIh,,https://chat.openai.com/g/g-EtLaqIeIh-caricature-gpt,Caricature GPT,200,,0,0,Instantly creates caricatures or editorial-style cartoons from descriptions or uploaded photos.,2023-11-10,2023-11-10T17:34:21.208423+00:00,2023-11-13,2023-11-13T10:02:07.991992+00:00,https://files.oaiusercontent.com/file-ZSMdBvVDXsZAMxFiW0gAQG2X?se=2123-10-17T17%3A55%3A21Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D1d395d83-1229-4651-aa2c-f07823f0d836.png&sig=q82wqqJQz4SWx7LRtq%2BkBIny6qjmOB5/lKib2rgUa58%3D,marketplace,Describe a character to make into a caricature,Request for a 3D-style caricature,Quick caricature in digital art,Make a funny caricature,"public,reportable","browser,dalle,python",
2024-03-19,user-046cHnsoarVigpgG6YgUQlb2,g-srVVYrh76,lifestyle,https://chat.openai.com/g/g-srVVYrh76-behavior-analysis-mentor,Behavior Analysis Mentor,200,4,5,20,"Expert in behavior analysis, focusing on concept-based inquiry. Patience is key for precise answers.",2023-11-26,2023-11-26T07:02:16.586882+00:00,2024-01-12,2024-01-12T03:53:50.207190+00:00,https://files.oaiusercontent.com/file-vV5zHJG65wsVTC0uUZsojctk?se=2123-11-02T07%3A11%3A42Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D2d6f1e9e-48d1-4e7f-9641-4240524f84de.png&sig=28eosL9%2BamA1Bmg9gJgQeQlPrO2x0cnkaF/fT5EBMgs%3D,marketplace,"Tell me something you're good at, and I'll analyze it.",What behavior would you like to understand better?,Describe a recent decision you made.,"Share a concept, and I'll provide insights.","public,reportable","browser,dalle,python",
2024-03-19,user-jCNhzZ1OPbTUBV2qPKtZiufU,g-49fwjwcYq,writing,https://chat.openai.com/g/g-49fwjwcYq-image-based-short-story-writer,Image-Based Short Story Writer,200,5,1,5,"To have a short story written, upload a picture and follow the instructions provided. Don’t hesitate to include any additional requests in the initial prompt or whenever you feel it’s necessary. Just a heads up, the story will intentionally end on a cliffhanger.",2024-01-13,2024-01-13T19:28:52.747970+00:00,2024-02-07,2024-02-07T20:35:31.060473+00:00,https://files.oaiusercontent.com/file-GeegLBGiBdolXOp0qgkgcJdn?se=2123-12-30T21%3A03%3A13Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dd4985b9d-93c6-4d21-abea-07ae77f82165.png&sig=%2BdwpB5OHo75OkSwX45bbf4FIQVEryftICiheRrcbdHA%3D,marketplace,,,,,"public,reportable","browser,dalle,python",
2024-03-19,user-oOrp1RvbYISKf8sVQmxpl2qz,g-JAUZ1i49Q,other,https://chat.openai.com/g/g-JAUZ1i49Q-dafny-assistant,Dafny Assistant,200,2.5,2,5,Helps with Dafny code creation and verification,2023-11-07,2023-11-07T03:39:21.730361+00:00,2023-12-24,2023-12-24T12:41:59.980149+00:00,https://files.oaiusercontent.com/file-waC3c0KHA9TzdTXDLN1usVeh?se=2123-10-14T05%3A14%3A25Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Ddafny-logo2.png&sig=zIGRmo7t5GBJiUw6wSPYwa/ni3YJgEf1C/Xd7lxXRlc%3D,marketplace,How do I declare an invariant in Dafny?,Explain this verification error.,Best practices for Dafny proofs?,Why won't my Dafny program verify?,"public,reportable,uses_function_calls","browser,dalle,plugins_prototype,python",dafny-chatgpt.livecode.ch
2024-03-19,user-QlfJnR1RQ94WJsS7PqYgsRF7,g-zPKg6LcmA,lifestyle,https://chat.openai.com/g/g-zPKg6LcmA-bud-wiseman-v1-1,Bud Wiseman v1.1,200,,0,0,stunspot's Cannabis Connoisseur - For all your legal cannabis needs!,2023-11-09,2023-11-09T20:23:15.144478+00:00,2024-01-12,2024-01-12T00:11:39.316151+00:00,https://files.oaiusercontent.com/file-Rljb2MCbrAE5CfNLiDCgmEOj?se=2123-10-16T20%3A24%3A51Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DCannabis%2520Connoisseur%2520-%2520Bud%2520Wiseman.png&sig=HMhgDPrV2TR5ltE584B7CPN1ji6Xi3odHsv%2BCPYdxHg%3D,marketplace,,,,,"public,reportable","browser,dalle,python",
2024-03-19,user-sT5EV5dGTPMa6kGpPqvyMxH1,g-Zj6SHejbU,research,https://chat.openai.com/g/g-Zj6SHejbU-china-law-guide,China Law Guide,200,4.62,8,37,CLG offers precise legal advice and drafting aid in Chinese or English. Developed by Chinese legal professionals.,2023-11-23,2023-11-23T02:46:28.461290+00:00,2024-02-03,2024-02-03T00:34:25.977446+00:00,https://files.oaiusercontent.com/file-TnCbCi73RxU0QpSu9Rer0QAQ?se=2123-10-30T02%3A55%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D40340a4c-96e9-46c5-8e4e-ebfdaaa4b6f2.png&sig=BQ1pNhwSmbNEGYxdeMh8ztuYO1q0S2sxtlhgtPc2H/I%3D,marketplace,Can you draft a rental agreement under Chinese law?,What is the latest amendment to the Civil Code of China?,How does Chinese law regulate intellectual property rights?,Could you help explain Article 35 of the Labor Law?,"public,reportable",browser,
2024-03-19,user-JIIzN5nP1wKlWpesNEPFqNvB,g-idCV5D6M6,other,https://chat.openai.com/g/g-idCV5D6M6-daily-calorie-calculator,Daily Calorie Calculator,200,4,3,12,Assists in tracking daily calorie intake.,2023-11-24,2023-11-24T01:58:45.599742+00:00,2024-01-08,2024-01-08T18:12:21.547138+00:00,https://files.oaiusercontent.com/file-3dZFB7l6wnSWC8XjZwHEyffr?se=2123-10-31T03%3A18%3A46Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D14b0f8fb-0be3-4dab-a4ba-fcb1fe335ba3.png&sig=prk%2BE5gKHS9ggGnax2mYm0VaHDktVhdWgsSJomeqU7k%3D,marketplace,How many calories are in this meal?,Calculate the calories in this snack.,What's the total calorie count here?,Can you tell me the calories in this image?,"public,reportable,uses_function_calls","browser,dalle,plugins_prototype,python",weather.example.com
2024-03-19,user-J403IzJoAInb3YJE7REv8LGP,g-yXdbpSGlv,other,https://chat.openai.com/g/g-yXdbpSGlv-accounting-finance-gpt-by-justpaid,Accounting Finance GPT by JustPaid,200,,0,0,Business Accounting Finance Copilot,2023-11-27,2023-11-27T16:58:40.817332+00:00,2024-02-28,2024-02-28T15:50:45.408405+00:00,https://files.oaiusercontent.com/file-8Qry4N1OMYR7g6DL9QRqMmSb?se=2123-11-03T16%3A58%3A55Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Djustpaid-favicon.png&sig=uxDqv54kseLrkiuKvnvuJPHT/ljsTOK2dWZLldv8pSk%3D,marketplace,How can you help?,How many subscriptions do we have in Stripe?,Show me the cashflow report for Q2 2023,What's our revenue through Stripe?,"public,reportable,uses_function_calls","browser,plugins_prototype,python",api.justpaid.io
2024-03-19,user-ixs5GlYzAydqssCjHExpR8gu,g-3vKARfusE,,https://chat.openai.com/g/g-3vKARfusE-circuit-solver-assistant,⚡️ Circuit Solver Assistant ️,200,3.83,6,23,"Your go-to AI for electrical engineering! From circuit analysis to power system optimization, get expert help with complex calculations and design!",2023-11-28,2023-11-28T17:36:38.206310+00:00,2023-11-28,2023-11-28T17:40:44.504935+00:00,https://files.oaiusercontent.com/file-Kr02MvshcKcs8ZiCAKt7shFA?se=2123-11-04T17%3A40%3A27Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Ded774252-3f42-48d0-9677-a00cff776011.png&sig=E/J26tgmlddbBRstg2D1CV%2BoOXB7SwAUSdz9/b9wggI%3D,marketplace,Help,Daily Briefing,I Want My Own GPT!,Feedback,"public,reportable","browser,dalle,python",
2024-03-19,user-nJmOGaQFlwUKxOdzcUG0NzFq,g-KW3kr4TAb,,https://chat.openai.com/g/g-KW3kr4TAb-dezitarubatugpt,デジタルバッGPT,200,5,1,5,六角形のデジタルバッジを作ることに特化したGPTです。,2023-11-09,2023-11-09T09:13:55.126013+00:00,2023-11-12,2023-11-12T02:40:48.364062+00:00,https://files.oaiusercontent.com/file-Qds0W4V8g36tVVQJl2lI1LAm?se=2123-10-16T09%3A21%3A40Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-10-19%252018.29.55%2520-%2520Vector%2520design%2520of%2520a%2520hexagonal%2520badge%2520with%2520a%2520reflective%2520surface%252C%2520highlighting%2520a%2520minimalist%2520representation%2520of%2520Kinkaku-ji%252C%2520emphasizing%2520its%2520golden%2520architect.png&sig=cwxn9SnQNqbbb%2BxNftlOppCaElOqS4M6lK0ZOHXUf4M%3D,marketplace,どんなデジタルバッジを生成しますか。,,,,"public,reportable",dalle,
2024-03-19,user-GzzaBZLuC8JI7XZZkkWHJGNS,g-JXmJrlFif,other,https://chat.openai.com/g/g-JXmJrlFif-snake,Snake,200,5,2,10,It's the world's most computationally intensive snake game,2024-01-27,2024-01-27T03:02:53.526135+00:00,2024-01-27,2024-01-27T03:08:08.298168+00:00,https://files.oaiusercontent.com/file-isEgoCXDnjSg7YYaAVeBkP4y?se=2124-01-03T03%3A08%3A05Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D2c636fae-2db1-4bef-b549-221eed8be002.png&sig=aUPRmJJbrnHDaZiurP2e3sMWF65vqYuot3BX44nUhx4%3D,marketplace,Insert quarter,,,,"public,reportable","browser,dalle,python",
